T [s]	Ux [V]	Uy [V]
36,944244	6,381712	0,00763
36,954244	6,334554	0,003802
36,964244	6,291219	0,005078
36,974244	6,242787	0,006354
36,984244	6,194354	0,006354
36,994244	6,14847	0,00763
37,004244	6,101312	0,008906
37,014244	6,055428	0,005078
37,024244	6,012094	0,008906
37,034244	5,971308	0,006354
37,057483	5,869345	0,005078
37,067483	5,819637	0,003802
37,077483	5,777577	0,006354
37,087483	5,735517	0,006354
37,097483	5,69983	0,008906
37,107483	5,656496	0,002526
37,117483	5,614435	0,002526
37,127483	5,576199	0,006354
37,137483	5,546885	0,008906
37,147483	5,511197	0,008906
37,175143	5,397763	0,002526
37,185143	5,358252	0,003802
37,195143	5,322565	0,006354
37,205143	5,286877	0,006354
37,215143	5,244817	0,006354
37,225143	5,210404	0,002526
37,235143	5,173443	0,006354
37,245143	5,137755	0,006354
37,255143	5,107166	0,006354
37,265143	5,075303	0,008906
37,280455	5,024321	0,006354
37,290455	4,988634	0,003802
37,300455	4,950397	0,002526
37,310455	4,917259	0,002526
37,320455	4,88667	0,006354
37,330455	4,862453	0,006354
37,340455	4,831864	0,008906
37,350455	4,793628	0,005078
37,360455	4,764313	0,006354
37,370455	4,729901	0,006354
37,393739	4,653428	0,006354
37,403739	4,621564	0,003802
37,413739	4,590975	0,006354
37,423739	4,555288	0,006354
37,433739	4,515777	0,005078
37,443739	4,481364	0,003802
37,453739	4,450775	0,010181
37,463739	4,417637	0,005078
37,473739	4,38195	0,006354
37,483739	4,350086	0,006354
37,511544	4,263417	0,006354
37,521544	4,22773	0,010181
37,531544	4,194591	0,002526
37,541544	4,156355	0,002526
37,551544	4,119393	0,010181
37,561544	4,079882	0,002526
37,571544	4,042921	0,005078
37,581544	4,00341	0,002526
37,591544	3,963899	0,003802
37,601544	3,929486	0,002526
37,628726	3,828797	0,006354
37,638726	3,791835	0,002526
37,648726	3,757422	0,002526
37,658726	3,72046	0,008906
37,668726	3,674577	0,005078
37,678726	3,635066	0,006354
37,688726	3,596829	0,005078
37,698726	3,554769	0,005078
37,708726	3,517808	0,008906
37,718726	3,475748	0,008906
37,740708	3,375059	0,006354
37,750708	3,318979	0,002526
37,760708	3,266722	0,002526
37,770708	3,219564	0,002526
37,780708	3,171131	0,008906
37,790708	3,115051	0,008906
37,800708	3,066618	0,006354
37,810708	3,010538	0,006354
37,820708	2,960831	0,008906
37,830708	2,903477	0,010181
37,853151	2,773473	0,002526
37,863151	2,71102	0,003802
37,873151	2,653666	0,006354
37,883151	2,591213	0,006354
37,893151	2,535133	0,008906
37,903151	2,477778	0,005078
37,913151	2,4166	0,006354
37,923151	2,355422	0,006354
37,933151	2,296793	0,006354
37,943151	2,240713	0,006354
37,957878	2,170613	0,010181
37,967878	2,118356	0,006354
37,977878	2,058453	0,006354
37,987878	2,008745	0,006354
37,997878	1,952665	0,010181
38,007878	1,89786	0,008906
38,017878	1,835407	0,003802
38,027878	1,786974	0,008906
38,037878	1,728345	0,006354
38,047878	1,676089	0,006354
38,076064	1,524418	0,002526
38,086064	1,481083	0,002526
38,096064	1,427553	0,008906
38,106064	1,374022	0,006354
38,116064	1,325589	0,005078
38,126064	1,273333	0,008906
38,136064	1,221076	0,006354
38,146064	1,173918	0,005078
38,156064	1,115289	0,006354
38,166064	1,064307	0,002526
38,185568	0,967442	0,00763
38,195568	0,917734	0,002526
38,205568	0,870576	0,00763
38,215568	0,825967	0,008906
38,225568	0,783907	0,006354
38,235568	0,731651	0,006354
38,245568	0,687041	0,010181
38,255568	0,637334	0,006354
38,265568	0,599098	0,010181
38,275568	0,550665	0,008906
38,299183	0,452525	0,006354
38,309183	0,41174	0,006354
38,319183	0,370954	0,006354
38,329183	0,330169	0,002526
38,339183	0,288109	0,006354
38,349183	0,252421	0,00763
38,359183	0,215459	0,002526
38,369183	0,177223	0,006354
38,379183	0,137712	0,006354
38,389183	0,099476	0,003802
38,408476	0,024278	0,006354
38,418476	-0,019057	0,002526
38,428476	-0,048371	0,006354
38,438476	-0,084059	0,005078
38,448476	-0,118472	0,006354
38,458476	-0,157982	0,006354
38,468476	-0,192395	0,002526
38,478476	-0,220435	0,006354
38,488476	-0,247201	0,008906
38,498476	-0,281613	0,006354
38,513028	-0,324948	0,005078
38,523028	-0,34789	0,010181
38,533028	-0,372106	0,006354
38,543028	-0,401421	0,008906
38,553028	-0,425637	0,002526
38,563028	-0,448579	0,002526
38,573028	-0,476619	0,002526
38,583028	-0,497012	0,002526
38,593028	-0,514855	0,00763
38,603028	-0,533973	0,006354
38,62974	-0,584955	0,010181
38,63974	-0,609172	0,003802
38,64974	-0,633388	0,00763
38,65974	-0,652506	0,006354
38,66974	-0,677997	0,006354
38,67974	-0,69839	0,002526
38,68974	-0,720057	0,00763
38,69974	-0,735352	0,006354
38,70974	-0,753195	0,006354
38,71974	-0,779961	0,003802
38,746802	-0,825844	0,006354
38,756802	-0,841139	0,006354
38,766802	-0,856434	0,006354
38,776802	-0,876826	0,003802
38,786802	-0,897219	0,003802
38,796802	-0,913788	0,003802
38,806802	-0,929083	0,006354
38,816802	-0,946926	0,002526
38,826802	-0,962221	0,006354
38,836802	-0,977515	0,008906
38,855845	-1,017026	0,008906
38,865845	-1,042517	0,002526
38,875845	-1,061635	0,006354
38,885845	-1,075655	0,006354
38,895845	-1,102421	0,003802
38,905845	-1,117715	0,008906
38,915845	-1,134285	0,006354
38,925845	-1,152128	0,006354
38,935845	-1,169972	0,002526
38,945845	-1,191639	0,006354
38,960513	-1,209483	0,006354
38,970513	-1,222228	0,006354
38,980513	-1,237523	0,006354
38,990513	-1,252817	0,006354
39,000513	-1,263014	0,002526
39,010513	-1,270661	0,008906
39,020513	-1,283406	0,008906
39,030513	-1,298701	0,002526
39,040513	-1,308897	0,003802
39,050513	-1,307623	0,002526
39,081047	-1,326741	0,006354
39,091047	-1,32929	0,008906
39,101047	-1,336937	0,008906
39,111047	-1,342035	0,006354
39,121047	-1,350957	0,006354
39,131047	-1,347134	0,003802
39,141047	-1,348408	0,010181
39,151047	-1,350957	0,006354
39,161047	-1,350957	0,010181
39,171047	-1,35733	0,002526
39,193273	-1,353506	0,008906
39,203273	-1,35733	0,002526
39,213273	-1,35733	0,005078
39,223273	-1,352232	0,006354
39,233273	-1,356055	0,002526
39,243273	-1,356055	0,002526
39,253273	-1,348408	0,008906
39,263273	-1,348408	0,002526
39,273273	-1,347134	0,006354
39,283273	-1,336937	0,006354
39,303459	-1,311446	0,00763
39,313459	-1,299975	0,00763
39,323459	-1,283406	0,006354
39,333459	-1,257915	0,006354
39,343459	-1,228601	0,006354
39,353459	-1,194188	0,006354
39,363459	-1,16105	0,010181
39,373459	-1,131735	0,002526
39,383459	-1,101146	0,010181
39,393459	-1,056537	0,006354
39,410026	-0,980064	0,006354
39,420026	-0,932906	0,008906
39,430026	-0,890846	0,002526
39,440026	-0,841139	0,006354
39,450026	-0,790157	0,006354
39,460026	-0,741724	0,006354
39,470026	-0,695841	0,002526
39,480026	-0,639761	0,010181
39,490026	-0,588779	0,006354
39,500026	-0,527601	0,006354
39,51554	-0,443481	0,006354
39,52554	-0,383577	0,00763
39,53554	-0,327497	0,008906
39,54554	-0,266319	0,003802
39,55554	-0,205141	0,006354
39,56554	-0,143962	0,006354
39,57554	-0,072588	0,00763
39,58554	-0,007586	0,006354
39,59554	0,053592	0,006354
39,60554	0,121143	0,003802
39,623918	0,237127	0,006354
39,633918	0,302129	0,010181
39,643918	0,358209	0,002526
39,653918	0,427034	0,008906
39,663918	0,492036	0,006354
39,673918	0,564685	0,006354
39,683918	0,633511	0,008906
39,693918	0,693414	0,003802
39,703918	0,768612	0,006354
39,713918	0,834889	0,003802
39,734612	0,982736	0,008906
39,744612	1,052836	0,005078
39,754612	1,122936	0,001251
39,764612	1,19686	0,008906
39,774612	1,269509	0,005078
39,784612	1,342158	0,005078
39,794612	1,412258	0,006354
39,804612	1,487456	0,006354
39,814612	1,563929	0,010181
39,824612	1,644225	0,002526
39,848282	1,804818	0,006354
39,858282	1,88384	0,002526
39,868282	1,966685	0,006354
39,878282	2,03806	0,006354
39,888282	2,111984	0,002526
39,898282	2,184633	0,006354
39,908282	2,247085	0,002526
39,918282	2,315911	0,005078
39,928282	2,382187	0,008906
39,938282	2,439542	0,003802
39,950839	2,530035	0,006354
39,960839	2,586115	0,008906
39,970839	2,642195	0,003802
39,980839	2,704647	0,008906
39,990839	2,756904	0,006354
40,000839	2,812984	0,008906
40,010839	2,855044	0,002526
40,020839	2,912398	0,006354
40,030839	2,960831	0,006354
40,040839	3,007989	0,006354
40,069725	3,152013	0,006354
40,079725	3,202995	0,006354
40,089725	3,247604	0,006354
40,099725	3,306233	0,003802
40,109725	3,349568	0,002526
40,119725	3,405648	0,006354
40,129725	3,456629	0,006354
40,139725	3,507611	0,008906
40,149725	3,562417	0,002526
40,159725	3,615948	0,010181
40,181002	3,740853	0,010181
40,191002	3,784188	0,003802
40,201002	3,844091	0,008906
40,211002	3,901446	0,006354
40,221002	3,963899	0,008906
40,231002	4,021253	0,008906
40,241002	4,076059	0,002526
40,251002	4,141061	0,006354
40,261002	4,198415	0,003802
40,271002	4,260868	0,006354
40,29407	4,398519	0,005078
40,30407	4,462246	0,006354
40,31407	4,520875	0,006354
40,32407	4,59225	0,008906
40,33407	4,654703	0,008906
40,34407	4,720979	0,008906
40,35407	4,78853	0,003802
40,36407	4,853532	0,006354
40,37407	4,907063	0,006354
40,38407	4,972064	0,006354
40,402896	5,074028	0,006354
40,412896	5,128834	0,003802
40,422896	5,190012	0,008906
40,432896	5,25119	0,005078
40,442896	5,302172	0,002526
40,452896	5,359526	0,008906
40,462896	5,420705	0,005078
40,472896	5,476785	0,006354
40,482896	5,536688	0,006354
40,492896	5,60169	0,003802
40,51299	5,74189	0,006354
40,52299	5,796696	0,00763
40,53299	5,848952	0,006354
40,54299	5,889737	0,003802
40,55299	5,930523	0,00763
40,56299	5,96621	0,002526
40,57299	6,000623	0,002526
40,58299	6,038859	0,008906
40,59299	6,071997	0,006354
40,60299	6,112783	0,006354
40,631638	6,207099	0,00763
40,641638	6,242787	0,010181
40,651638	6,27465	0,006354
40,661638	6,305239	0,006354
40,671638	6,334554	0,003802
40,681638	6,367692	0,006354
40,691638	6,395732	0,006354
40,701638	6,425047	0,008906
40,711638	6,450538	0,006354
40,721638	6,477303	0,002526
40,744756	6,547403	0,002526
40,754756	6,586914	0,008906
40,764756	6,614954	0,003802
40,774756	6,650641	0,006354
40,784756	6,692701	0,008906
40,794756	6,729663	0,008906
40,804756	6,767899	0,008906
40,814756	6,804861	0,006354
40,824756	6,846921	0,005078
40,834756	6,885158	0,002526
40,854054	6,96163	0,001251
40,864054	7,00369	0,006354
40,874054	7,024083	0,006354
40,884054	7,057221	0,006354
40,894054	7,07634	0,006354
40,904054	7,106929	0,008906
40,914054	7,13242	0,008906
40,924054	7,152812	0,006354
40,934054	7,17193	0,006354
40,944054	7,189774	0,006354
40,963591	7,219089	0,002526
40,973591	7,234383	0,003802
40,983591	7,257325	0,010181
40,993591	7,266247	0,002526
41,003591	7,282816	0,002526
41,013591	7,299385	0,008906
41,023591	7,309581	0,00763
41,033591	7,329974	0,006354
41,043591	7,345269	0,002526
41,053591	7,364387	0,006354
41,077055	7,416643	0,006354
41,087055	7,434487	0,00763
41,097055	7,452331	0,006354
41,107055	7,4689	0,003802
41,117055	7,48292	0,006354
41,127055	7,49694	0,008906
41,137055	7,503312	0,006354
41,147055	7,52498	0,010181
41,157055	7,541549	0,005078
41,167055	7,558118	0,002526
41,183227	7,591256	0,002526
41,193227	7,606551	0,003802
41,203227	7,634591	0,008906
41,213227	7,647336	0,008906
41,223227	7,660082	0,002526
41,233227	7,683023	0,008906
41,243227	7,69322	0,002526
41,253227	7,717436	0,008906
41,263227	7,737829	0,006354
41,273227	7,760771	0,010181
41,293343	7,811752	0,006354
41,303343	7,820674	0,010181
41,313343	7,851263	0,003802
41,323343	7,864009	0,006354
41,333343	7,886951	0,002526
41,343343	7,907343	0,002526
41,353343	7,934109	0,00763
41,363343	7,955776	0,006354
41,373343	7,97362	0,006354
41,383343	7,988914	0,002526
41,399548	8,022053	0,005078
41,409548	8,04372	0,006354
41,419548	8,059014	0,003802
41,429548	8,084505	0,006354
41,439548	8,109996	0,006354
41,449548	8,125291	0,002526
41,459548	8,153331	0,006354
41,469548	8,185194	0,005078
41,479548	8,214509	0,003802
41,489548	8,256569	0,010181
41,507766	8,334316	0,008906
41,517766	8,370004	0,008906
41,527766	8,403142	0,005078
41,537766	8,428633	0,006354
41,547766	8,451574	0,006354
41,557766	8,461771	0,003802
41,567766	8,479614	0,006354
41,577766	8,483438	0,006354
41,587766	8,487262	0,006354
41,597766	8,489811	0,008906
41,627645	8,508929	0,008906
41,637645	8,519125	0,006354
41,647645	8,521674	0,008906
41,657645	8,53442	0,008906
41,667645	8,549714	0,008906
41,677645	8,561185	0,008906
41,687645	8,577754	0,010181
41,697645	8,586676	0,008906
41,707645	8,5905	0,002526
41,717645	8,591774	0,005078
41,746433	8,591774	0,006354
41,756433	8,595598	0,006354
41,766433	8,591774	0,002526
41,776433	8,591774	0,003802
41,786433	8,587951	0,006354
41,796433	8,591774	0,002526
41,806433	8,595598	0,006354
41,816433	8,594324	0,006354
41,826433	8,589225	0,006354
41,836433	8,587951	0,006354
41,858791	8,594324	0,008906
41,868791	8,5905	0,003802
41,878791	8,593049	0,006354
41,888791	8,591774	0,005078
41,898791	8,591774	0,006354
41,908791	8,591774	0,002526
41,918791	8,595598	0,008906
41,928791	8,594324	0,008906
41,938791	8,585402	0,006354
41,948791	8,56246	0,008906
41,966624	8,507654	0,003802
41,976624	8,47834	0,002526
41,986624	8,447751	0,003802
41,996624	8,412064	0,001251
42,006624	8,378925	0,00763
42,016624	8,33814	0,006354
42,026624	8,287158	0,002526
42,036624	8,246373	0,002526
42,046624	8,194116	0,00763
42,056624	8,149507	0,006354
42,079747	8,011856	0,006354
42,089747	7,941756	0,006354
42,099747	7,864009	0,006354
42,109747	7,784987	0,008906
42,119747	7,694494	0,002526
42,129747	7,615472	0,006354
42,139747	7,545372	0,008906
42,149747	7,486743	0,008906
42,159747	7,428114	0,006354
42,169747	7,369485	0,002526
42,192363	7,23056	0,003802
42,202363	7,168107	0,005078
42,212363	7,099281	0,006354
42,222363	7,040652	0,006354
42,232363	6,969278	0,008906
42,242363	6,900452	0,006354
42,252363	6,831627	0,003802
42,262363	6,761527	0,006354
42,272363	6,693976	0,002526
42,282363	6,622601	0,010181
42,311786	6,417399	0,002526
42,321786	6,34475	0,003802
42,331786	6,272101	0,008906
42,341786	6,189256	0,006354
42,351786	6,112783	0,005078
42,361786	6,031212	0,003802
42,371786	5,954739	0,002526
42,381786	5,879541	0,002526
42,391786	5,805617	0,006354
42,401786	5,730419	0,006354
42,424878	5,548159	0,003802
42,434878	5,474235	0,002526
42,444878	5,401586	0,006354
42,454878	5,326388	0,002526
42,464878	5,260112	0,008906
42,474878	5,19511	0,008906
42,484878	5,12501	0,005078
42,494878	5,05491	0,002526
42,504878	4,993732	0,008906
42,514878	4,923632	0,006354
42,532498	4,798726	0,005078
42,542498	4,717155	0,006354
42,552498	4,643232	0,003802
42,562498	4,570582	0,003802
42,572498	4,495384	0,002526
42,582498	4,43803	0,008906
42,592498	4,373028	0,006354
42,602498	4,304202	0,006354
42,612498	4,237926	0,006354
42,622498	4,15763	0,006354
42,652053	3,925662	0,005078
42,662053	3,84664	0,006354
42,672053	3,77909	0,006354
42,682053	3,719186	0,005078
42,692053	3,646537	0,008906
42,702053	3,578986	0,003802
42,712053	3,512709	0,010181
42,722053	3,437511	0,008906
42,732053	3,363588	0,006354
42,742053	3,284566	0,006354
42,767882	3,084462	0,003802
42,777882	3,013088	0,003802
42,787882	2,945537	0,002526
42,797882	2,876711	0,00763
42,807882	2,805337	0,006354
42,817882	2,735237	0,008906
42,827882	2,658764	0,008906
42,837882	2,574644	0,003802
42,847882	2,501995	0,003802
42,857882	2,435718	0,006354
42,888006	2,238164	0,006354
42,898006	2,170613	0,006354
42,908006	2,101787	0,008906
42,918006	2,027864	0,008906
42,928006	1,964136	0,00763
42,938006	1,901684	0,003802
42,948006	1,850702	0,006354
42,958006	1,802269	0,008906
42,968006	1,753836	0,010181
42,978006	1,706678	0,006354
43,000795	1,602165	0,008906
43,010795	1,553733	0,006354
43,020795	1,509123	0,006354
43,030795	1,456867	0,008906
43,040795	1,403336	0,008906
43,050795	1,360002	0,006354
43,060795	1,310294	0,006354
43,070795	1,269509	0,008906
43,080795	1,223625	0,003802
43,090795	1,173918	0,006354
43,120118	1,029894	0,006354
43,130118	0,978912	0,006354
43,140118	0,926656	0,006354
43,150118	0,866752	0,002526
43,160118	0,815771	0,006354
43,170118	0,771161	0,008906
43,180118	0,715081	0,008906
43,190118	0,657727	0,005078
43,200118	0,60802	0,002526
43,210118	0,555763	0,006354
43,239882	0,392621	0,008906
43,249882	0,336541	0,006354
43,259882	0,28301	0,006354
43,269882	0,22693	0,006354
43,279882	0,168301	0,003802
43,289882	0,112221	0,003802
43,299882	0,061239	0,00763
43,309882	-0,002488	0,00763
43,319882	-0,044548	0,005078
43,329882	-0,096804	0,006354
43,351854	-0,196219	0,010181
43,361854	-0,240828	0,002526
43,371854	-0,276515	0,00763
43,381854	-0,312202	0,005078
43,391854	-0,349164	0,008906
43,401854	-0,381028	0,00763
43,411854	-0,414166	0,006354
43,421854	-0,448579	0,003802
43,431854	-0,475344	0,006354
43,441854	-0,503384	0,010181
43,461097	-0,553092	0,002526
43,471097	-0,570935	0,005078
43,481097	-0,587504	0,006354
43,491097	-0,607897	0,006354
43,501097	-0,624466	0,006354
43,511097	-0,643584	0,006354
43,521097	-0,653781	0,008906
43,531097	-0,667801	0,006354
43,541097	-0,676723	0,00763
43,551097	-0,688193	0,006354
43,56699	-0,700939	0,006354
43,57699	-0,709861	0,006354
43,58699	-0,716233	0,008906
43,59699	-0,732803	0,006354
43,60699	-0,744273	0,00763
43,61699	-0,749372	0,006354
43,62699	-0,764666	0,006354
43,63699	-0,777412	0,002526
43,64699	-0,78251	0,006354
43,65699	-0,797804	0,005078
43,680021	-0,830943	0,005078
43,690021	-0,841139	0,005078
43,700021	-0,858983	0,008906
43,710021	-0,878101	0,008906
43,720021	-0,895944	0,002526
43,730021	-0,907415	0,010181
43,740021	-0,931632	0,006354
43,750021	-0,943103	0,006354
43,760021	-0,966044	0,006354
43,770021	-0,986437	0,005078
43,788969	-1,031046	0,003802
43,798969	-1,045066	0,008906
43,808969	-1,075655	0,002526
43,818969	-1,093499	0,006354
43,828969	-1,117715	0,008906
43,838969	-1,14703	0,006354
43,848969	-1,155952	0,008906
43,858969	-1,185266	0,002526
43,868969	-1,196737	0,008906
43,878969	-1,226052	0,002526
43,901785	-1,261739	0,006354
43,911785	-1,27321	0,006354
43,921785	-1,293603	0,006354
43,931785	-1,311446	0,002526
43,941785	-1,333114	0,006354
43,951785	-1,350957	0,003802
43,961785	-1,363703	0,005078
43,971785	-1,378997	0,008906
43,981785	-1,381546	0,006354
43,991785	-1,386645	0,002526
44,006744	-1,382821	0,006354
44,016744	-1,38537	0,002526
44,026744	-1,387919	0,006354
44,036744	-1,384095	0,002526
44,046744	-1,381546	0,006354
44,056744	-1,384095	0,008906
44,066744	-1,380272	0,006354
44,076744	-1,387919	0,006354
44,086744	-1,384095	0,003802
44,096744	-1,381546	0,006354
44,126113	-1,386645	0,006354
44,136113	-1,387919	0,002526
44,146113	-1,384095	0,006354
44,156113	-1,384095	0,006354
44,166113	-1,382821	0,006354
44,176113	-1,387919	0,002526
44,186113	-1,381546	0,006354
44,196113	-1,381546	0,010181
44,206113	-1,378997	0,006354
44,216113	-1,382821	0,00763
44,230907	-1,380272	0,006354
44,240907	-1,381546	0,005078
44,250907	-1,377723	0,010181
44,260907	-1,384095	0,003802
44,270907	-1,378997	0,008906
44,280907	-1,378997	0,005078
44,290907	-1,377723	0,006354
44,300907	-1,375174	0,00763
44,310907	-1,378997	0,002526
44,320907	-1,375174	0,010181
44,339089	-1,376448	0,006354
44,349089	-1,375174	0,002526
44,359089	-1,372625	0,00763
44,369089	-1,376448	0,006354
44,379089	-1,372625	0,008906
44,389089	-1,366252	0,005078
44,399089	-1,366252	0,00763
44,409089	-1,354781	0,003802
44,419089	-1,345859	0,003802
44,429089	-1,322917	0,010181
44,447438	-1,289779	0,002526
44,457438	-1,265563	0,003802
44,467438	-1,227326	0,003802
44,477438	-1,183992	0,006354
44,487438	-1,144481	0,008906
44,497438	-1,103695	0,008906
44,507438	-1,057812	0,008906
44,517438	-1,014477	0,005078
44,527438	-0,968594	0,006354
44,537438	-0,916337	0,002526
44,556046	-0,822021	0,002526
44,566046	-0,764666	0,003802
44,576046	-0,706037	0,003802
44,586046	-0,648683	0,002526
44,596046	-0,587504	0,003802
44,606046	-0,527601	0,008906
